	Mean	MCSE	StdDev	5%	50%	95%	N_Eff	N_Eff/s	R_hat
theta[871,10]	-0.052	0.013	0.98	-1.7	-0.04	1.6	5750.0	1.1	1.0
theta[872,10]	-0.26	0.012	0.87	-1.7	-0.28	1.2	5343.0	1.0	1.0
theta[873,10]	-0.071	0.013	0.99	-1.7	-0.074	1.5	5562.0	1.1	1.0
theta[874,10]	-0.0088	0.013	1.0	-1.7	-0.0077	1.7	6426.0	1.3	1.0
theta[875,10]	-0.19	0.012	0.91	-1.7	-0.18	1.3	6212.0	1.2	1.0
theta[876,10]	-0.02	0.013	0.96	-1.6	-0.02	1.6	5428.0	1.1	1.0
theta[877,10]	-0.26	0.012	0.94	-1.8	-0.24	1.3	6497.0	1.3	1.0
theta[878,10]	-0.21	0.013	0.91	-1.7	-0.19	1.3	5287.0	1.0	1.0
theta[879,10]	-0.22	0.013	0.96	-1.9	-0.19	1.3	5704.0	1.1	1.0
theta[880,10]	-0.38	0.012	0.93	-1.9	-0.38	1.1	5715.0	1.1	1.0
theta[881,10]	-0.049	0.014	0.97	-1.6	-0.055	1.5	5082.0	0.99	1.0
theta[882,10]	-0.098	0.013	0.98	-1.7	-0.092	1.5	5592.0	1.1	1.0
theta[883,10]	0.16	0.011	0.88	-1.3	0.16	1.6	6384.0	1.2	1.0
theta[884,10]	-0.05	0.013	0.97	-1.7	-0.025	1.6	5566.0	1.1	1.0
theta[885,10]	0.28	0.012	0.89	-1.2	0.31	1.7	5876.0	1.1	1.0
theta[886,10]	-0.025	0.013	0.96	-1.6	-0.025	1.5	5217.0	1.0	1.0
theta[887,10]	-0.37	0.012	0.92	-1.9	-0.36	1.1	5413.0	1.1	1.0
theta[888,10]	-0.39	0.013	0.92	-1.9	-0.39	1.1	5093.0	1.0	1.0
theta[889,10]	-0.064	0.013	0.98	-1.7	-0.066	1.6	5575.0	1.1	1.0
theta[890,10]	-0.058	0.014	0.97	-1.6	-0.054	1.6	5091.0	1.0	1.0
theta[891,10]	-0.34	0.012	0.95	-1.9	-0.33	1.2	5872.0	1.1	1.0
theta[892,10]	-0.18	0.013	0.96	-1.8	-0.18	1.4	5770.0	1.1	1.0
theta[893,10]	-0.21	0.013	0.94	-1.8	-0.21	1.3	5299.0	1.0	1.0
theta[894,10]	-0.093	0.013	0.94	-1.6	-0.078	1.4	5353.0	1.0	1.0
theta[895,10]	-0.053	0.013	0.99	-1.7	-0.043	1.6	5459.0	1.1	1.0
theta[896,10]	-0.035	0.012	0.95	-1.6	-0.036	1.5	6166.0	1.2	1.0
theta[897,10]	-0.035	0.013	0.99	-1.7	-0.017	1.6	6256.0	1.2	1.0
theta[898,10]	-0.1	0.014	1.0	-1.8	-0.12	1.6	5398.0	1.1	1.0
theta[899,10]	-0.046	0.013	1.0	-1.7	-0.037	1.6	6110.0	1.2	1.0
theta[900,10]	-0.5	0.012	0.92	-2.0	-0.5	0.98	5854.0	1.1	1.0
theta[901,10]	-0.04	0.013	1.0	-1.7	-0.032	1.6	5684.0	1.1	1.0
theta[902,10]	-0.18	0.013	0.95	-1.8	-0.18	1.4	5196.0	1.0	1.0
theta[903,10]	-0.11	0.013	0.97	-1.8	-0.088	1.5	5891.0	1.2	1.0
theta[904,10]	-0.023	0.013	0.98	-1.6	-0.032	1.6	5987.0	1.2	1.0
theta[905,10]	0.42	0.013	0.92	-1.2	0.43	1.9	4905.0	0.96	1.0
theta[906,10]	-0.096	0.013	0.96	-1.7	-0.1	1.5	5654.0	1.1	1.0
theta[907,10]	-0.12	0.012	0.97	-1.7	-0.12	1.4	6467.0	1.3	1.0
theta[908,10]	-0.28	0.012	0.89	-1.8	-0.28	1.2	5431.0	1.1	1.0
theta[909,10]	-0.029	0.015	0.99	-1.7	-0.03	1.6	4613.0	0.9	1.0
theta[910,10]	-0.16	0.012	0.92	-1.7	-0.14	1.3	5613.0	1.1	1.0
theta[911,10]	-0.13	0.013	0.98	-1.8	-0.12	1.4	5849.0	1.1	1.0
theta[912,10]	-0.2	0.012	0.94	-1.8	-0.17	1.3	6484.0	1.3	1.0
theta[913,10]	-0.026	0.013	0.97	-1.6	-0.052	1.6	5871.0	1.1	1.0
theta[914,10]	-0.4	0.012	0.9	-1.9	-0.4	1.1	5701.0	1.1	1.0
theta[915,10]	-0.13	0.012	0.96	-1.8	-0.12	1.4	6300.0	1.2	1.0
theta[916,10]	-0.054	0.013	1.0	-1.7	-0.037	1.6	6186.0	1.2	1.0
theta[917,10]	-0.11	0.013	0.95	-1.7	-0.12	1.4	5253.0	1.0	1.0
theta[918,10]	-0.086	0.013	0.99	-1.7	-0.085	1.5	5610.0	1.1	1.0
theta[919,10]	-0.081	0.012	0.94	-1.6	-0.061	1.4	5769.0	1.1	1.0
theta[920,10]	-0.022	0.012	0.98	-1.6	-0.028	1.6	6544.0	1.3	1.0
theta[921,10]	0.12	0.011	0.87	-1.3	0.16	1.5	5794.0	1.1	1.0
theta[922,10]	-0.2	0.013	0.92	-1.7	-0.2	1.3	5146.0	1.0	1.0
theta[923,10]	-0.031	0.013	0.97	-1.6	-0.039	1.6	5786.0	1.1	1.0
theta[924,10]	-0.024	0.013	1.0	-1.7	-0.025	1.6	5890.0	1.2	1.0
theta[925,10]	-0.15	0.013	0.94	-1.7	-0.14	1.4	5542.0	1.1	1.0
theta[926,10]	-0.32	0.012	0.94	-1.9	-0.3	1.2	6177.0	1.2	1.0
theta[927,10]	-0.028	0.012	0.96	-1.6	-0.02	1.5	6594.0	1.3	1.0
theta[928,10]	-0.29	0.013	0.93	-1.8	-0.29	1.2	5275.0	1.0	1.0
theta[929,10]	-0.15	0.012	0.96	-1.7	-0.15	1.4	6591.0	1.3	1.0
theta[930,10]	-0.18	0.012	0.94	-1.7	-0.17	1.4	5818.0	1.1	1.0
theta[931,10]	-0.042	0.014	1.0	-1.7	-0.031	1.6	5386.0	1.1	1.0
theta[932,10]	-0.032	0.012	0.98	-1.6	-0.026	1.6	6290.0	1.2	1.0
theta[933,10]	-0.079	0.013	0.95	-1.6	-0.1	1.5	5561.0	1.1	1.0
theta[934,10]	1.0	0.013	0.89	-0.47	1.1	2.4	4620.0	0.9	1.0
theta[935,10]	0.37	0.014	0.94	-1.2	0.38	1.9	4587.0	0.9	1.0
theta[936,10]	-0.23	0.012	0.91	-1.7	-0.21	1.3	5641.0	1.1	1.0
theta[937,10]	-0.098	0.013	0.98	-1.7	-0.11	1.5	5743.0	1.1	1.0
theta[938,10]	-0.11	0.013	0.96	-1.7	-0.11	1.5	5310.0	1.0	1.0
theta[939,10]	-0.17	0.013	0.94	-1.7	-0.15	1.4	5622.0	1.1	1.0
theta[940,10]	-0.011	0.013	0.99	-1.7	0.0053	1.6	5970.0	1.2	1.0
theta[941,10]	-0.22	0.013	0.92	-1.8	-0.2	1.3	5259.0	1.0	1.0
theta[942,10]	-0.077	0.013	0.98	-1.7	-0.082	1.5	5771.0	1.1	1.0
theta[943,10]	-0.12	0.011	0.84	-1.5	-0.12	1.3	5351.0	1.0	1.0
theta[944,10]	-0.19	0.013	0.95	-1.7	-0.19	1.4	5263.0	1.0	1.0
theta[945,10]	-0.25	0.013	0.94	-1.8	-0.24	1.3	5523.0	1.1	1.0
theta[946,10]	-0.091	0.013	0.97	-1.7	-0.065	1.5	5912.0	1.2	1.0
theta[947,10]	0.22	0.012	0.89	-1.2	0.22	1.7	5444.0	1.1	1.0
theta[948,10]	-0.05	0.012	0.95	-1.6	-0.046	1.5	5887.0	1.2	1.0
theta[949,10]	0.4	0.012	0.92	-1.1	0.41	1.9	5428.0	1.1	1.0
theta[950,10]	-0.12	0.014	0.95	-1.7	-0.13	1.4	4918.0	0.96	1.0
theta[951,10]	-0.14	0.013	0.97	-1.7	-0.12	1.4	5187.0	1.0	1.0
theta[952,10]	-0.49	0.012	0.92	-2.0	-0.48	1.0	6007.0	1.2	1.0
theta[953,10]	-0.23	0.012	0.94	-1.8	-0.21	1.3	5930.0	1.2	1.0
theta[954,10]	-0.067	0.013	0.98	-1.7	-0.067	1.6	5876.0	1.1	1.0
theta[955,10]	0.16	0.013	0.91	-1.4	0.17	1.6	5197.0	1.0	1.0
theta[956,10]	0.056	0.011	0.9	-1.4	0.049	1.5	6276.0	1.2	1.0
theta[957,10]	-0.36	0.012	0.9	-1.8	-0.37	1.1	5352.0	1.0	1.0
theta[958,10]	0.0061	0.013	0.99	-1.6	-0.0013	1.6	5568.0	1.1	1.0
theta[959,10]	-0.17	0.013	0.94	-1.7	-0.15	1.4	5584.0	1.1	1.0
theta[960,10]	-0.055	0.012	0.96	-1.7	-0.049	1.5	6300.0	1.2	1.0
theta[961,10]	-0.087	0.014	0.99	-1.7	-0.08	1.6	5332.0	1.0	1.0
theta[962,10]	-0.12	0.013	0.99	-1.7	-0.11	1.5	5694.0	1.1	1.0
theta[963,10]	0.42	0.013	0.96	-1.2	0.44	1.9	5028.0	0.98	1.0
theta[964,10]	-0.069	0.013	0.96	-1.6	-0.074	1.5	5754.0	1.1	1.0
theta[965,10]	0.95	0.013	0.91	-0.54	0.95	2.5	4696.0	0.92	1.0
theta[966,10]	-0.023	0.013	0.99	-1.7	-0.035	1.6	5474.0	1.1	1.0
theta[967,10]	-0.36	0.012	0.91	-1.9	-0.34	1.1	5711.0	1.1	1.0
theta[968,10]	-0.13	0.013	0.95	-1.7	-0.12	1.4	5514.0	1.1	1.0
theta[969,10]	0.54	0.013	0.93	-0.99	0.54	2.1	5186.0	1.0	1.0
theta[970,10]	-0.047	0.013	0.98	-1.7	-0.029	1.5	5965.0	1.2	1.0
theta[971,10]	-0.14	0.012	0.95	-1.7	-0.13	1.4	6113.0	1.2	1.0
theta[972,10]	-0.4	0.013	0.89	-1.8	-0.4	1.1	4992.0	0.98	1.0
theta[973,10]	-0.27	0.013	0.93	-1.9	-0.25	1.2	5385.0	1.1	1.0
theta[974,10]	0.29	0.013	0.91	-1.2	0.28	1.8	5168.0	1.0	1.0
theta[975,10]	-0.05	0.012	0.98	-1.6	-0.024	1.5	7005.0	1.4	1.0
theta[976,10]	0.52	0.012	0.85	-0.89	0.53	1.9	5097.0	1.0	1.0
theta[977,10]	-0.16	0.012	0.95	-1.7	-0.14	1.4	5742.0	1.1	1.0
theta[978,10]	-0.2	0.013	0.97	-1.8	-0.18	1.4	5862.0	1.1	1.0
theta[979,10]	-0.11	0.013	0.94	-1.7	-0.11	1.4	5097.0	1.0	1.0
theta[980,10]	-0.12	0.013	0.94	-1.7	-0.11	1.4	5627.0	1.1	1.0
theta[981,10]	-0.37	0.012	0.91	-1.9	-0.35	1.1	6060.0	1.2	1.0
theta[982,10]	-0.29	0.013	0.93	-1.9	-0.3	1.2	5380.0	1.1	1.0
theta[983,10]	-0.18	0.012	0.93	-1.7	-0.17	1.3	5782.0	1.1	1.0
theta[984,10]	-0.2	0.013	0.99	-1.8	-0.19	1.4	6031.0	1.2	1.0
theta[985,10]	-0.35	0.012	0.92	-1.9	-0.36	1.2	6062.0	1.2	1.0
theta[986,10]	-0.087	0.013	0.97	-1.7	-0.095	1.5	5186.0	1.0	1.0
theta[987,10]	-0.097	0.013	0.99	-1.8	-0.08	1.5	5551.0	1.1	1.0
theta[988,10]	-0.3	0.012	0.95	-1.8	-0.3	1.3	5825.0	1.1	1.0
theta[989,10]	-0.075	0.013	0.99	-1.8	-0.087	1.6	5620.0	1.1	1.0
theta[990,10]	-0.0054	0.012	0.99	-1.7	-0.00069	1.6	6401.0	1.3	1.0
theta[991,10]	-0.011	0.013	0.98	-1.6	-0.023	1.6	6039.0	1.2	1.0
theta[992,10]	-0.14	0.012	0.95	-1.7	-0.12	1.4	6143.0	1.2	1.0
theta[993,10]	-0.56	0.013	0.92	-2.1	-0.56	0.93	5329.0	1.0	1.0
theta[994,10]	-0.17	0.013	0.97	-1.8	-0.17	1.4	5646.0	1.1	1.0
theta[995,10]	0.34	0.011	0.9	-1.2	0.36	1.8	6183.0	1.2	1.0
theta[996,10]	0.4	0.012	0.9	-1.1	0.39	1.9	6004.0	1.2	1.0
theta[997,10]	-0.055	0.013	1.0	-1.7	-0.034	1.6	5552.0	1.1	1.0
theta[998,10]	1.0	0.013	0.9	-0.46	1.1	2.5	4646.0	0.91	1.0
theta[999,10]	-0.26	0.013	0.94	-1.8	-0.24	1.2	5242.0	1.0	1.0
theta[1000,10]	0.67	0.012	0.96	-0.95	0.7	2.2	6028.0	1.2	1.0
theta[1001,10]	-0.32	0.013	0.94	-1.9	-0.31	1.2	4988.0	0.98	1.0
theta[1002,10]	-0.3	0.013	0.95	-1.9	-0.29	1.3	5773.0	1.1	1.0
theta[1003,10]	-0.23	0.011	0.92	-1.8	-0.2	1.2	6432.0	1.3	1.0
theta[1004,10]	-0.096	0.013	0.97	-1.7	-0.093	1.5	5913.0	1.2	1.0
theta[1005,10]	1.1	0.013	0.89	-0.4	1.2	2.6	4399.0	0.86	1.0
theta[1006,10]	0.9	0.013	0.87	-0.56	0.91	2.3	4780.0	0.93	1.0
theta[1007,10]	-0.1	0.013	1.0	-1.8	-0.11	1.5	6020.0	1.2	1.0
theta[1008,10]	-0.053	0.013	1.0	-1.7	-0.044	1.6	6040.0	1.2	1.0
theta[1009,10]	-0.16	0.013	0.95	-1.8	-0.14	1.4	5748.0	1.1	1.0
theta[1010,10]	0.77	0.013	0.88	-0.66	0.78	2.2	4747.0	0.93	1.0
theta[1011,10]	0.26	0.013	0.91	-1.3	0.27	1.8	5194.0	1.0	1.0
theta[1012,10]	-0.2	0.013	0.94	-1.8	-0.19	1.3	5585.0	1.1	1.0
theta[1013,10]	-0.07	0.014	0.98	-1.7	-0.062	1.5	5078.0	0.99	1.0
theta[1014,10]	-0.23	0.012	0.9	-1.7	-0.23	1.2	5418.0	1.1	1.0
theta[1015,10]	-0.089	0.013	0.98	-1.7	-0.087	1.5	5921.0	1.2	1.0
theta[1016,10]	-0.25	0.012	0.93	-1.8	-0.23	1.3	5670.0	1.1	1.0
theta[1017,10]	-0.12	0.013	0.96	-1.7	-0.12	1.4	5631.0	1.1	1.0
theta[1018,10]	-0.12	0.013	0.96	-1.7	-0.1	1.4	5471.0	1.1	1.0
theta[1019,10]	-0.4	0.013	0.92	-2.0	-0.4	1.1	5119.0	1.0	1.0
theta[1020,10]	-0.07	0.013	0.98	-1.7	-0.063	1.5	6047.0	1.2	1.0
theta[1021,10]	-0.1	0.014	0.98	-1.7	-0.1	1.5	5109.0	1.0	1.0
theta[1022,10]	-0.42	0.012	0.87	-1.9	-0.42	1.0	5426.0	1.1	1.0
theta[1023,10]	-0.093	0.014	1.0	-1.7	-0.067	1.5	5082.0	0.99	1.0
theta[1024,10]	-0.083	0.012	0.96	-1.7	-0.082	1.5	5854.0	1.1	1.0
theta[1025,10]	-0.1	0.013	0.96	-1.7	-0.093	1.5	5678.0	1.1	1.0
theta[1026,10]	-0.15	0.013	0.96	-1.7	-0.14	1.4	5730.0	1.1	1.0
theta[1027,10]	-0.23	0.013	0.95	-1.8	-0.21	1.3	5445.0	1.1	1.0
theta[1028,10]	1.1	0.013	0.89	-0.48	1.1	2.5	4727.0	0.92	1.0
theta[1029,10]	-0.13	0.012	0.94	-1.7	-0.12	1.4	5768.0	1.1	1.0
theta[1030,10]	-0.13	0.014	0.95	-1.7	-0.12	1.4	4601.0	0.9	1.0
theta[1031,10]	-0.13	0.012	0.94	-1.7	-0.13	1.4	6032.0	1.2	1.0
theta[1032,10]	-0.093	0.012	0.97	-1.7	-0.097	1.5	6753.0	1.3	1.0
theta[1033,10]	-0.11	0.013	0.95	-1.7	-0.1	1.5	5072.0	0.99	1.0
theta[1034,10]	-0.33	0.013	0.93	-1.9	-0.32	1.2	5185.0	1.0	1.0
theta[1035,10]	-0.078	0.012	0.96	-1.7	-0.083	1.5	6150.0	1.2	1.0
theta[1036,10]	-0.23	0.012	0.91	-1.7	-0.22	1.3	5504.0	1.1	1.0
theta[1037,10]	-0.13	0.013	0.98	-1.8	-0.12	1.4	5793.0	1.1	1.0
theta[1038,10]	0.57	0.014	0.95	-1.0	0.58	2.1	4463.0	0.87	1.0
theta[1039,10]	0.14	0.011	0.91	-1.4	0.16	1.6	6473.0	1.3	1.0
theta[1040,10]	-0.088	0.013	0.97	-1.7	-0.074	1.5	5350.0	1.0	1.0
theta[1041,10]	-0.15	0.014	0.95	-1.7	-0.14	1.4	4685.0	0.92	1.0
theta[1042,10]	-0.027	0.013	0.97	-1.7	-0.023	1.6	5485.0	1.1	1.0
theta[1043,10]	-0.33	0.012	0.89	-1.8	-0.31	1.1	5810.0	1.1	1.0
theta[1044,10]	-0.08	0.014	0.99	-1.7	-0.082	1.5	5321.0	1.0	1.0
theta[1045,10]	-0.016	0.012	0.97	-1.6	-0.0096	1.6	6346.0	1.2	1.0
theta[1046,10]	0.83	0.011	0.88	-0.64	0.83	2.2	5984.0	1.2	1.0
theta[1047,10]	-0.45	0.012	0.9	-1.9	-0.44	0.99	5536.0	1.1	1.0
theta[1048,10]	-0.9	0.013	0.9	-2.4	-0.89	0.58	4614.0	0.9	1.0
theta[1049,10]	-0.52	0.012	0.89	-2.0	-0.53	0.97	5656.0	1.1	1.0
theta[1050,10]	-0.38	0.012	0.92	-1.9	-0.39	1.1	5751.0	1.1	1.0
theta[1051,10]	-0.3	0.012	0.93	-1.8	-0.29	1.2	5767.0	1.1	1.0
theta[1,11]	0.0012	0.012	0.99	-1.6	0.0028	1.6	6583.0	1.3	1.0
theta[2,11]	0.019	0.014	0.98	-1.6	0.015	1.6	5137.0	1.0	1.0
theta[3,11]	0.03	0.014	0.97	-1.6	0.032	1.6	4742.0	0.93	1.0
theta[4,11]	0.0055	0.013	1.0	-1.6	-0.0033	1.7	5876.0	1.1	1.0
theta[5,11]	0.17	0.016	1.0	-1.5	0.16	1.9	4136.0	0.81	1.0
theta[6,11]	-0.025	0.013	0.96	-1.6	-0.011	1.6	5746.0	1.1	1.0
theta[7,11]	-0.0061	0.014	0.99	-1.6	-0.0064	1.6	5189.0	1.0	1.0
theta[8,11]	-0.015	0.012	1.0	-1.7	-0.011	1.7	6931.0	1.4	1.0
theta[9,11]	0.06	0.014	1.0	-1.6	0.067	1.7	4840.0	0.95	1.0
theta[10,11]	-0.1	0.014	1.0	-1.8	-0.087	1.5	5568.0	1.1	1.0
theta[11,11]	0.12	0.015	0.99	-1.5	0.13	1.7	4416.0	0.86	1.0
theta[12,11]	-0.0086	0.012	0.98	-1.6	-0.015	1.6	6153.0	1.2	1.0
theta[13,11]	-0.0021	0.013	0.98	-1.6	0.0086	1.6	5606.0	1.1	1.0
theta[14,11]	-0.17	0.014	0.99	-1.8	-0.2	1.5	5122.0	1.0	1.0
theta[15,11]	-0.16	0.012	0.97	-1.7	-0.16	1.4	6102.0	1.2	1.0
theta[16,11]	-0.021	0.012	0.98	-1.6	-0.02	1.6	6586.0	1.3	1.0
theta[17,11]	-0.043	0.013	1.0	-1.7	-0.034	1.6	6127.0	1.2	1.0
theta[18,11]	-0.063	0.014	1.0	-1.7	-0.062	1.6	5176.0	1.0	1.0
theta[19,11]	-0.036	0.013	1.0	-1.7	-0.035	1.6	6223.0	1.2	1.0
theta[20,11]	-0.0079	0.013	1.0	-1.7	-0.0032	1.7	6750.0	1.3	1.0
theta[21,11]	-0.011	0.012	0.96	-1.6	0.013	1.6	5902.0	1.2	1.0
theta[22,11]	0.0027	0.013	1.0	-1.7	0.025	1.7	5939.0	1.2	1.0
theta[23,11]	-0.062	0.013	0.99	-1.7	-0.052	1.6	5370.0	1.1	1.0
theta[24,11]	-0.025	0.013	0.99	-1.7	-0.026	1.6	5842.0	1.1	1.0
theta[25,11]	0.13	0.013	0.99	-1.5	0.14	1.7	5819.0	1.1	1.0
theta[26,11]	-0.0071	0.012	0.97	-1.6	0.0056	1.6	6893.0	1.3	1.0
theta[27,11]	-0.031	0.013	1.0	-1.7	-0.037	1.6	5578.0	1.1	1.0
theta[28,11]	-0.085	0.014	0.98	-1.7	-0.096	1.5	5222.0	1.0	1.0
theta[29,11]	0.089	0.014	0.96	-1.5	0.087	1.6	4640.0	0.91	1.0
theta[30,11]	-0.014	0.013	1.0	-1.7	-0.01	1.6	5577.0	1.1	1.0
theta[31,11]	-0.13	0.013	0.98	-1.8	-0.13	1.5	5610.0	1.1	1.0
theta[32,11]	-0.011	0.014	1.0	-1.7	-0.001	1.6	5283.0	1.0	1.0
theta[33,11]	-0.033	0.013	1.0	-1.7	-0.045	1.6	6297.0	1.2	1.0
theta[34,11]	-0.01	0.013	0.97	-1.7	0.0065	1.6	5927.0	1.2	1.0
theta[35,11]	0.0032	0.013	0.99	-1.6	-0.01	1.6	5582.0	1.1	1.0
theta[36,11]	-0.026	0.013	0.99	-1.7	-0.003	1.7	5832.0	1.1	1.0
theta[37,11]	-0.017	0.013	1.0	-1.7	-0.0073	1.7	6497.0	1.3	1.0
theta[38,11]	-0.025	0.014	0.96	-1.6	-0.038	1.6	4826.0	0.94	1.0
theta[39,11]	-0.06	0.013	1.0	-1.7	-0.063	1.6	5558.0	1.1	1.0
theta[40,11]	-0.018	0.014	0.99	-1.7	-0.015	1.6	5307.0	1.0	1.0
theta[41,11]	0.0015	0.013	1.0	-1.6	-0.016	1.7	5883.0	1.2	1.0
theta[42,11]	-0.033	0.014	0.98	-1.7	-0.021	1.6	5303.0	1.0	1.0
theta[43,11]	0.12	0.015	1.0	-1.5	0.12	1.8	4349.0	0.85	1.0
theta[44,11]	-0.047	0.013	1.0	-1.6	-0.046	1.6	6030.0	1.2	1.0
theta[45,11]	0.0064	0.013	1.0	-1.6	0.0092	1.7	5830.0	1.1	1.0
theta[46,11]	-0.0063	0.013	1.0	-1.7	-0.013	1.7	6471.0	1.3	1.0
theta[47,11]	0.0065	0.013	0.99	-1.6	0.016	1.6	5933.0	1.2	1.0
theta[48,11]	0.14	0.013	1.0	-1.5	0.15	1.8	5987.0	1.2	1.0
theta[49,11]	0.00025	0.012	0.99	-1.6	0.0041	1.6	6899.0	1.3	1.0
theta[50,11]	-0.083	0.013	0.99	-1.8	-0.063	1.5	5577.0	1.1	1.0
theta[51,11]	0.15	0.014	0.94	-1.4	0.18	1.7	4814.0	0.94	1.0
theta[52,11]	-0.014	0.015	1.0	-1.7	-0.0055	1.6	4546.0	0.89	1.0
theta[53,11]	-0.0047	0.014	0.97	-1.6	0.0039	1.6	5152.0	1.0	1.0
theta[54,11]	-0.024	0.012	0.98	-1.6	-0.027	1.6	6435.0	1.3	1.0
theta[55,11]	-0.032	0.013	0.98	-1.6	-0.036	1.6	5328.0	1.0	1.0
theta[56,11]	0.0042	0.013	1.0	-1.6	0.015	1.6	5552.0	1.1	1.0
theta[57,11]	-0.026	0.014	0.97	-1.6	-0.019	1.6	5174.0	1.0	1.0
theta[58,11]	-0.032	0.013	1.0	-1.7	-0.037	1.6	5891.0	1.2	1.0
theta[59,11]	0.088	0.014	1.0	-1.5	0.095	1.7	5206.0	1.0	1.0
theta[60,11]	-0.04	0.014	1.0	-1.7	-0.034	1.6	5459.0	1.1	1.0
theta[61,11]	-0.005	0.013	0.97	-1.6	-0.012	1.6	5937.0	1.2	1.0
theta[62,11]	0.016	0.013	1.0	-1.7	0.039	1.6	6219.0	1.2	1.0
theta[63,11]	-0.0047	0.013	1.0	-1.7	-0.004	1.7	6112.0	1.2	1.0
theta[64,11]	-0.043	0.014	1.0	-1.7	-0.048	1.6	5455.0	1.1	1.0
theta[65,11]	0.041	0.013	0.99	-1.6	0.035	1.7	5706.0	1.1	1.0
theta[66,11]	0.02	0.013	0.97	-1.6	0.014	1.7	5628.0	1.1	1.0
theta[67,11]	0.026	0.013	0.99	-1.6	0.009	1.6	5696.0	1.1	1.0
theta[68,11]	-0.0052	0.013	0.97	-1.6	-0.0032	1.6	5273.0	1.0	1.0
theta[69,11]	0.026	0.012	1.0	-1.6	0.014	1.7	6836.0	1.3	1.0
theta[70,11]	-0.017	0.014	1.0	-1.7	-0.035	1.6	5325.0	1.0	1.0
theta[71,11]	-0.033	0.013	0.99	-1.6	-0.052	1.6	5745.0	1.1	1.0
theta[72,11]	-0.052	0.013	1.0	-1.7	-0.054	1.6	6545.0	1.3	1.0
theta[73,11]	-0.011	0.014	1.0	-1.7	-0.023	1.7	5345.0	1.0	1.0
theta[74,11]	-0.033	0.012	0.98	-1.6	-0.036	1.6	6227.0	1.2	1.0
theta[75,11]	0.01	0.014	1.0	-1.7	0.013	1.7	5631.0	1.1	1.0
theta[76,11]	0.12	0.013	1.0	-1.5	0.12	1.8	5926.0	1.2	1.0
theta[77,11]	-0.024	0.013	0.99	-1.7	-0.0028	1.6	5828.0	1.1	1.0
theta[78,11]	-0.02	0.013	1.0	-1.7	-0.037	1.7	6192.0	1.2	1.0
theta[79,11]	-0.038	0.014	1.0	-1.7	-0.032	1.6	5343.0	1.0	1.0
theta[80,11]	-0.031	0.014	0.99	-1.6	-0.034	1.6	5345.0	1.0	1.0
theta[81,11]	-0.038	0.013	0.99	-1.6	-0.04	1.6	5461.0	1.1	1.0
theta[82,11]	-0.057	0.013	1.0	-1.7	-0.051	1.6	6179.0	1.2	1.0
theta[83,11]	0.0076	0.013	1.0	-1.6	-0.0011	1.7	6167.0	1.2	1.0
theta[84,11]	0.0068	0.013	0.99	-1.6	0.0044	1.6	6053.0	1.2	1.0
theta[85,11]	-0.091	0.013	1.0	-1.7	-0.081	1.6	5739.0	1.1	1.0
theta[86,11]	-0.046	0.012	0.99	-1.7	-0.036	1.6	6337.0	1.2	1.0
theta[87,11]	-0.059	0.014	1.0	-1.7	-0.058	1.6	5186.0	1.0	1.0
theta[88,11]	-0.037	0.013	0.98	-1.7	-0.025	1.6	5775.0	1.1	1.0
theta[89,11]	-0.0023	0.014	0.99	-1.6	0.001	1.6	5291.0	1.0	1.0
theta[90,11]	-0.046	0.014	0.99	-1.6	-0.056	1.6	4877.0	0.95	1.0
theta[91,11]	-0.1	0.013	1.0	-1.8	-0.084	1.6	6547.0	1.3	1.0
theta[92,11]	-0.078	0.014	1.0	-1.7	-0.071	1.6	5370.0	1.1	1.0
theta[93,11]	0.027	0.014	0.97	-1.6	0.032	1.6	5118.0	1.0	1.0
theta[94,11]	0.03	0.015	1.0	-1.6	0.03	1.8	4859.0	0.95	1.0
theta[95,11]	-0.0085	0.014	1.0	-1.7	0.0038	1.6	4942.0	0.97	1.0
theta[96,11]	-0.022	0.013	1.0	-1.6	-0.015	1.6	6357.0	1.2	1.0
theta[97,11]	0.066	0.013	0.99	-1.5	0.049	1.7	5670.0	1.1	1.0
theta[98,11]	-0.025	0.013	0.98	-1.7	-0.014	1.6	5976.0	1.2	1.0
theta[99,11]	-0.03	0.013	1.0	-1.7	-0.031	1.6	6026.0	1.2	1.0
theta[100,11]	-0.01	0.013	1.0	-1.7	-0.02	1.7	6737.0	1.3	1.0
theta[101,11]	0.11	0.014	0.99	-1.5	0.11	1.7	4944.0	0.97	1.0
theta[102,11]	-0.16	0.014	1.0	-1.8	-0.15	1.5	4941.0	0.97	1.0
theta[103,11]	-0.0064	0.014	1.0	-1.7	-0.014	1.7	5751.0	1.1	1.0
theta[104,11]	-0.052	0.015	1.0	-1.7	-0.039	1.6	4894.0	0.96	1.0
theta[105,11]	-0.14	0.014	1.0	-1.8	-0.14	1.5	5492.0	1.1	1.0
theta[106,11]	0.013	0.013	1.0	-1.7	0.023	1.7	6093.0	1.2	1.0
theta[107,11]	0.15	0.014	0.99	-1.5	0.14	1.8	4926.0	0.96	1.0
theta[108,11]	0.17	0.015	1.0	-1.5	0.17	1.9	4789.0	0.94	1.0
theta[109,11]	-0.019	0.014	1.0	-1.7	-0.033	1.7	5208.0	1.0	1.0
theta[110,11]	-0.014	0.013	0.96	-1.6	-0.021	1.6	5486.0	1.1	1.0
